INFO    2021-10-16 12:25:01,619 [http-nio-8086-exec-9] vegetablesshop.controller.LoginController  - Login admin success!
INFO    2021-10-19 14:23:15,162 [http-nio-8080-exec-309] vegetablesshop.controller.LoginController  - Set max quantity of product in cart: 12415121 successfully!
INFO    2021-10-19 14:23:15,726 [http-nio-8080-exec-307] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:23:19,990 [http-nio-8080-exec-307] vegetablesshop.controller.LoginController  - Remove product from cart has id: 12415121 successfully!
INFO    2021-10-19 14:23:20,790 [http-nio-8080-exec-307] vegetablesshop.controller.LoginController  - Remove product from cart has id: 12462851 successfully!
INFO    2021-10-19 14:23:28,500 [http-nio-8080-exec-307] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:23:30,071 [http-nio-8080-exec-312] vegetablesshop.controller.LoginController  - Add to cart product id: 12415121 successfully!
INFO    2021-10-19 14:23:30,628 [http-nio-8080-exec-306] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:25:55,792 [http-nio-8080-exec-307] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:25:58,402 [http-nio-8080-exec-308] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:26:03,707 [http-nio-8080-exec-311] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:26:04,456 [http-nio-8080-exec-311] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:26:05,110 [http-nio-8080-exec-311] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:26:06,935 [http-nio-8080-exec-307] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:26:11,219 [http-nio-8080-exec-306] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:26:24,470 [http-nio-8080-exec-311] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:26:41,450 [http-nio-8080-exec-306] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:26:44,894 [http-nio-8080-exec-307] vegetablesshop.controller.LoginController  - Set quantity of product: 12415121 successfully!
INFO    2021-10-19 14:26:45,461 [http-nio-8080-exec-311] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:28:13,584 [http-nio-8080-exec-310] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:28:14,319 [http-nio-8080-exec-310] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:28:15,139 [http-nio-8080-exec-308] vegetablesshop.controller.LoginController  - Update cart successfully!
WARN    2021-10-19 14:28:16,031 [http-nio-8080-exec-309] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:28:16,936 [http-nio-8080-exec-309] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:28:17,865 [http-nio-8080-exec-307] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:28:18,579 [http-nio-8080-exec-309] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
INFO    2021-10-19 14:28:32,860 [http-nio-8080-exec-310] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:28:37,414 [http-nio-8080-exec-307] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:28:46,506 [http-nio-8080-exec-319] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:29:04,258 [http-nio-8080-exec-319] vegetablesshop.controller.LoginController  - Update cart successfully!
WARN    2021-10-19 14:29:05,673 [http-nio-8080-exec-319] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:29:25,186 [http-nio-8080-exec-319] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
INFO    2021-10-19 14:29:37,699 [http-nio-8080-exec-317] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:29:39,793 [http-nio-8080-exec-325] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:29:44,993 [http-nio-8080-exec-322] vegetablesshop.controller.LoginController  - Get product list successfully!
WARN    2021-10-19 14:29:52,279 [http-nio-8080-exec-323] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:30:08,085 [http-nio-8080-exec-315] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:30:08,085 [http-nio-8080-exec-331] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:30:12,309 [http-nio-8080-exec-331] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:30:14,109 [http-nio-8080-exec-331] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:32:00,912 [http-nio-8080-exec-327] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:34:19,909 [http-nio-8080-exec-331] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:34:21,128 [http-nio-8080-exec-327] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:34:22,133 [http-nio-8080-exec-327] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:34:22,861 [http-nio-8080-exec-330] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:34:23,821 [http-nio-8080-exec-330] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:34:24,667 [http-nio-8080-exec-330] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:34:26,240 [http-nio-8080-exec-327] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
ERROR   2021-10-19 14:38:01,900 [http-nio-8080-exec-339] vegetablesshop.controller.LoginController  - Error at DeleteProductCartController: java.lang.NullPointerException
INFO    2021-10-19 14:38:04,448 [http-nio-8080-exec-341] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:38:06,299 [http-nio-8080-exec-336] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:38:09,316 [http-nio-8080-exec-334] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:38:10,243 [http-nio-8080-exec-343] vegetablesshop.controller.LoginController  - Update cart successfully!
WARN    2021-10-19 14:38:11,061 [http-nio-8080-exec-345] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:38:14,843 [http-nio-8080-exec-335] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
ERROR   2021-10-19 14:38:22,567 [http-nio-8080-exec-343] vegetablesshop.controller.LoginController  - Error at DeleteProductCartController: java.lang.NullPointerException
INFO    2021-10-19 14:38:24,505 [http-nio-8080-exec-345] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:38:26,756 [http-nio-8080-exec-347] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:38:29,756 [http-nio-8080-exec-351] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:38:31,073 [http-nio-8080-exec-349] vegetablesshop.controller.LoginController  - Add to cart product id: 12462851 successfully!
INFO    2021-10-19 14:38:31,645 [http-nio-8080-exec-350] vegetablesshop.controller.LoginController  - Get product list successfully!
WARN    2021-10-19 14:38:35,941 [http-nio-8080-exec-352] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:38:39,618 [http-nio-8080-exec-352] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
INFO    2021-10-19 14:38:46,188 [http-nio-8080-exec-351] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:38:47,926 [http-nio-8080-exec-359] vegetablesshop.controller.LoginController  - Set max quantity of product in cart: 12415121 successfully!
INFO    2021-10-19 14:38:48,525 [http-nio-8080-exec-357] vegetablesshop.controller.LoginController  - Get product list successfully!
WARN    2021-10-19 14:38:53,229 [http-nio-8080-exec-355] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:38:54,160 [http-nio-8080-exec-356] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
INFO    2021-10-19 14:38:55,825 [http-nio-8080-exec-355] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:38:58,635 [http-nio-8080-exec-354] vegetablesshop.controller.LoginController  - Add to cart product id: 12515161 successfully!
INFO    2021-10-19 14:38:59,191 [http-nio-8080-exec-357] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:39:01,841 [http-nio-8080-exec-355] vegetablesshop.controller.LoginController  - Set quantity of product: 12515161 successfully!
INFO    2021-10-19 14:39:02,391 [http-nio-8080-exec-356] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:39:05,232 [http-nio-8080-exec-357] vegetablesshop.controller.LoginController  - Add to cart product id: 12511251 successfully!
INFO    2021-10-19 14:39:05,799 [http-nio-8080-exec-353] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:39:19,153 [http-nio-8080-exec-356] vegetablesshop.controller.LoginController  - Remove product from cart has id: 12415121 successfully!
INFO    2021-10-19 14:39:20,103 [http-nio-8080-exec-356] vegetablesshop.controller.LoginController  - Remove product from cart has id: 12511251 successfully!
INFO    2021-10-19 14:39:21,066 [http-nio-8080-exec-356] vegetablesshop.controller.LoginController  - Remove product from cart has id: 12462851 successfully!
INFO    2021-10-19 14:39:21,827 [http-nio-8080-exec-356] vegetablesshop.controller.LoginController  - Remove product from cart has id: 12515161 successfully!
INFO    2021-10-19 14:39:25,989 [http-nio-8080-exec-351] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:39:30,239 [http-nio-8080-exec-352] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:39:34,131 [http-nio-8080-exec-355] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:39:37,520 [http-nio-8080-exec-359] vegetablesshop.controller.LoginController  - Add to cart product id: 12415121 successfully!
INFO    2021-10-19 14:39:38,085 [http-nio-8080-exec-360] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:39:43,631 [http-nio-8080-exec-357] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:39:44,509 [http-nio-8080-exec-354] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:39:45,294 [http-nio-8080-exec-354] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:39:46,444 [http-nio-8080-exec-360] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:39:48,702 [http-nio-8080-exec-360] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:39:50,855 [http-nio-8080-exec-360] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:39:51,783 [http-nio-8080-exec-360] vegetablesshop.controller.LoginController  - Update cart successfully!
WARN    2021-10-19 14:39:52,721 [http-nio-8080-exec-358] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
ERROR   2021-10-19 14:40:02,055 [http-nio-8080-exec-353] vegetablesshop.controller.LoginController  - Error at DeleteProductCartController: java.lang.NullPointerException
INFO    2021-10-19 14:40:03,649 [http-nio-8080-exec-352] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:40:05,921 [http-nio-8080-exec-358] vegetablesshop.controller.LoginController  - Get product list successfully!
WARN    2021-10-19 14:40:08,762 [http-nio-8080-exec-365] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
INFO    2021-10-19 14:40:36,768 [http-nio-8080-exec-355] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:40:37,981 [http-nio-8080-exec-361] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:40:40,845 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:40:42,771 [http-nio-8080-exec-368] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:40:44,926 [http-nio-8080-exec-365] vegetablesshop.controller.LoginController  - Set max quantity of product in cart: 12415121 successfully!
INFO    2021-10-19 14:40:45,485 [http-nio-8080-exec-373] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:40:49,307 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:40:50,561 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:41:34,651 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:41:47,532 [http-nio-8080-exec-373] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:42:00,170 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:42:25,320 [http-nio-8080-exec-374] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:43:23,427 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Set max quantity of product in cart: 12415121 successfully!
INFO    2021-10-19 14:43:23,989 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Get product list successfully!
WARN    2021-10-19 14:43:27,045 [http-nio-8080-exec-368] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:43:27,810 [http-nio-8080-exec-368] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
INFO    2021-10-19 14:43:29,167 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:43:30,384 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:44:07,281 [http-nio-8080-exec-370] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:44:09,347 [http-nio-8080-exec-372] vegetablesshop.controller.LoginController  - Set max quantity of product in cart: 12415121 successfully!
INFO    2021-10-19 14:44:09,910 [http-nio-8080-exec-373] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:44:16,882 [http-nio-8080-exec-374] vegetablesshop.controller.LoginController  - Get product list successfully!
WARN    2021-10-19 14:44:18,863 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
INFO    2021-10-19 14:44:20,193 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:44:22,180 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Add to cart product id: 0568ed9e-b787-415c-9de2-243af6708e2c successfully!
INFO    2021-10-19 14:44:22,779 [http-nio-8080-exec-374] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:44:25,811 [http-nio-8080-exec-370] vegetablesshop.controller.LoginController  - Get information of product has id: 12462851 successfully!
INFO    2021-10-19 14:44:29,826 [http-nio-8080-exec-368] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:44:32,087 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Add to cart product id: 12515161 successfully!
INFO    2021-10-19 14:44:32,650 [http-nio-8080-exec-374] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:46:36,448 [http-nio-8080-exec-368] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:47:13,508 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:47:16,226 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:47:18,095 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Update cart successfully!
WARN    2021-10-19 14:47:19,246 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:47:23,261 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:47:26,975 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:47:29,216 [http-nio-8080-exec-370] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
INFO    2021-10-19 14:47:37,639 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Remove product from cart has id: 12415121 successfully!
INFO    2021-10-19 14:47:38,427 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Remove product from cart has id: 0568ed9e-b787-415c-9de2-243af6708e2c successfully!
INFO    2021-10-19 14:47:39,157 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Remove product from cart has id: 12515161 successfully!
INFO    2021-10-19 14:47:40,807 [http-nio-8080-exec-373] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:47:43,222 [http-nio-8080-exec-368] vegetablesshop.controller.LoginController  - Add to cart product id: 0568ed9e-b787-415c-9de2-243af6708e2c successfully!
INFO    2021-10-19 14:47:43,778 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Get product list successfully!
WARN    2021-10-19 14:47:48,706 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
WARN    2021-10-19 14:47:50,262 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Quantity of this product is not enough!
INFO    2021-10-19 14:47:52,784 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:47:57,087 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:48:05,742 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:48:08,846 [http-nio-8080-exec-372] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:49:14,979 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Add to cart product id: 12415121 successfully!
INFO    2021-10-19 14:49:15,567 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:49:20,386 [http-nio-8080-exec-368] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:49:22,620 [http-nio-8080-exec-370] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:49:24,443 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Set quantity of product: 12415121 successfully!
INFO    2021-10-19 14:49:24,991 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:49:29,291 [http-nio-8080-exec-370] vegetablesshop.controller.LoginController  - Add to cart product id: 12515161 successfully!
INFO    2021-10-19 14:49:29,839 [http-nio-8080-exec-373] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:49:33,955 [http-nio-8080-exec-368] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-19 14:49:35,669 [http-nio-8080-exec-372] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:49:38,125 [http-nio-8080-exec-368] vegetablesshop.controller.LoginController  - Get information of product has id: 0568ed9e-b787-415c-9de2-243af6708e2c successfully!
INFO    2021-10-19 14:49:39,983 [http-nio-8080-exec-374] vegetablesshop.controller.LoginController  - Set quantity of product: 0568ed9e-b787-415c-9de2-243af6708e2c successfully!
INFO    2021-10-19 14:49:40,531 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:50:16,606 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:50:37,368 [http-nio-8080-exec-372] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:50:45,924 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:50:55,103 [http-nio-8080-exec-370] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:51:00,333 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:51:06,085 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:51:28,717 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:51:49,027 [http-nio-8080-exec-372] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:51:53,651 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Set quantity of product: 12415121 successfully!
INFO    2021-10-19 14:51:54,196 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:52:03,439 [http-nio-8080-exec-370] vegetablesshop.controller.LoginController  - Login to checkout success!
INFO    2021-10-19 14:52:06,594 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Access COD checkout function successfully!
INFO    2021-10-19 14:52:06,629 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Insert order has order id: 304c94c3-df65-4cdb-a1a6-ac548b9ecff8successfully!
INFO    2021-10-19 14:52:06,645 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Minus product has product id: 12415121 and minus: 8 successfully
INFO    2021-10-19 14:52:06,655 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Insert order detail has id: 304c94c3-df65-4cdb-a1a6-ac548b9ecff8 successfully
INFO    2021-10-19 14:52:06,670 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Minus product has product id: 0568ed9e-b787-415c-9de2-243af6708e2c and minus: 73 successfully
INFO    2021-10-19 14:52:06,678 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Insert order detail has id: 304c94c3-df65-4cdb-a1a6-ac548b9ecff8 successfully
INFO    2021-10-19 14:52:06,692 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Minus product has product id: 12515161 and minus: 1 successfully
INFO    2021-10-19 14:52:06,701 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Insert order detail has id: 304c94c3-df65-4cdb-a1a6-ac548b9ecff8 successfully
INFO    2021-10-19 14:52:06,713 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Insert shipping info has id: 304c94c3-df65-4cdb-a1a6-ac548b9ecff8 successfully
INFO    2021-10-19 14:52:13,619 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:52:15,253 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Get information of product has id: 0568ed9e-b787-415c-9de2-243af6708e2c successfully!
INFO    2021-10-19 14:52:18,025 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:52:19,044 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:52:39,035 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Login admin success!
INFO    2021-10-19 14:52:41,025 [http-nio-8080-exec-373] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-19 14:52:52,266 [http-nio-8080-exec-374] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-19 14:53:09,942 [http-nio-8080-exec-373] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-19 14:53:22,040 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:53:23,388 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Get information of product has id: 0568ed9e-b787-415c-9de2-243af6708e2c successfully!
INFO    2021-10-19 14:53:27,163 [http-nio-8080-exec-376] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:53:28,767 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:53:30,309 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Add to cart product id: 12415121 successfully!
INFO    2021-10-19 14:53:30,864 [http-nio-8080-exec-368] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:53:35,766 [http-nio-8080-exec-371] vegetablesshop.controller.LoginController  - Login to checkout success!
INFO    2021-10-19 14:53:40,057 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Access COD checkout function successfully!
INFO    2021-10-19 14:53:40,083 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Insert order has order id: 0e5482de-e2c0-4c11-ae77-c5f14eb02ec8successfully!
INFO    2021-10-19 14:53:40,099 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Minus product has product id: 12415121 and minus: 2 successfully
INFO    2021-10-19 14:53:40,107 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Insert order detail has id: 0e5482de-e2c0-4c11-ae77-c5f14eb02ec8 successfully
INFO    2021-10-19 14:53:40,122 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Minus product has product id: 0568ed9e-b787-415c-9de2-243af6708e2c and minus: 3 successfully
INFO    2021-10-19 14:53:40,130 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Insert order detail has id: 0e5482de-e2c0-4c11-ae77-c5f14eb02ec8 successfully
INFO    2021-10-19 14:53:40,139 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Insert shipping info has id: 0e5482de-e2c0-4c11-ae77-c5f14eb02ec8 successfully
INFO    2021-10-19 14:53:46,776 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:53:48,083 [http-nio-8080-exec-370] vegetablesshop.controller.LoginController  - Get information of product has id: 0568ed9e-b787-415c-9de2-243af6708e2c successfully!
INFO    2021-10-19 14:53:51,863 [http-nio-8080-exec-370] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:53:53,091 [http-nio-8080-exec-374] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:54:09,202 [http-nio-8080-exec-368] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:54:12,718 [http-nio-8080-exec-370] vegetablesshop.controller.LoginController  - Remove product from cart has id: 12415121 successfully!
INFO    2021-10-19 14:54:14,041 [http-nio-8080-exec-373] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:54:15,256 [http-nio-8080-exec-372] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:54:22,689 [http-nio-8080-exec-377] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:55:02,844 [http-nio-8080-exec-374] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-19 14:55:03,885 [http-nio-8080-exec-369] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-19 14:55:06,894 [http-nio-8080-exec-375] vegetablesshop.controller.LoginController  - Get product list successfully!
